year,article,title,clause_number,content,has_fine,fine_amount,fine_range,violations
2024,39,"Xử phạt các hành vi vi phạm quy định về đào tạo, sát hạch",6,"6. Phạt tiền từ 15.000.000 đồng đến 20.000.000 đồng đối với cá nhân, từ 
30.000.000 đồng đến 40.000.000 đồng đối với tổ chức thực hiện hành vi tổ chức 
tuyển sinh, đào tạo lái xe mà không có giấy phép đào tạo lái xe.",True,,15000000 - 20000000,
2024,39,"Xử phạt các hành vi vi phạm quy định về đào tạo, sát hạch",7,"7. Phạt tiền từ 40.000.000 đồng đến 50.000.000 đồng đối với trung tâm 
sát hạch lái xe thực hiện một trong các hành vi vi phạm sau đây: 
a) Tự ý thay đổi hoặc sử dụng phần mềm sát hạch, thiết bị chấm điểm, xe 
sát hạch khi chưa được sự chấp thuận của cơ quan quản lý nhà nước có thẩm 
quyền; 
b) Sử dụng máy tính trong phòng sát hạch lý thuyết kết nối với đường 
truyền ra ngoài phòng thi trái quy định; 
c) Cố tình để phương tiện, trang thiết bị chấm điểm hoạt động không 
chính xác trong kỳ sát hạch; để các dấu hiệu, ký hiệu trái quy định trên sân sát 
hạch, xe sát hạch trong kỳ sát hạch.",True,,40000000 - 50000000,"Tự ý thay đổi hoặc sử dụng phần mềm sát hạch, thiết bị chấm điểm, xe; Sử dụng máy tính trong phòng sát hạch lý thuyết kết nối với đường; Cố tình để phương tiện, trang thiết bị chấm điểm hoạt động không"
2024,39,"Xử phạt các hành vi vi phạm quy định về đào tạo, sát hạch",8,"8. Giáo viên dạy thực hành để học viên thực hành lái xe thực hiện một 
trong các hành vi vi phạm quy định tại Điều 6 của Nghị định này, bị xử phạt 
theo quy định đối với hành vi vi phạm đó.",False,,,
2024,39,"Xử phạt các hành vi vi phạm quy định về đào tạo, sát hạch",9,"9. Ngoài việc bị phạt tiền, cá nhân, tổ chức thực hiện hành vi vi phạm còn 
bị áp dụng các hình thức xử phạt bổ sung sau đây: 
a) Cơ sở đào tạo lái xe thực hiện hành vi quy định tại điểm a, điểm b, 
điểm c, điểm d, điểm đ, điểm e khoản 3; điểm a, điểm b, điểm d, điểm đ, điểm e, 
điểm g khoản 4 Điều này bị đình chỉ tuyển sinh từ 01 tháng đến 03 tháng; 
b) Cơ sở đào tạo lái xe thực hiện hành vi quy định tại điểm c khoản 4; 
điểm a, điểm b, điểm c, điểm d khoản 5 Điều này bị đình chỉ tuyển sinh từ 02 
tháng đến 04 tháng; 
81 
 
c) Trung tâm sát hạch lái xe thực hiện hành vi quy định tại điểm h khoản 
3; điểm i, điểm k khoản 4; điểm đ, điểm e, điểm g, điểm h, điểm i khoản 5 Điều 
này bị tước quyền sử dụng giấy phép sát hạch từ 01 tháng đến 03 tháng; 
đ) Trung tâm sát hạch lái xe thực hiện hành vi quy định tại điểm k khoản 
5, khoản 7 Điều này bị tước quyền sử dụng giấy phép sát hạch từ 02 tháng đến 
04 tháng.",False,,,"Cơ sở đào tạo lái xe thực hiện hành vi quy định tại điểm a, điểm b,; Cơ sở đào tạo lái xe thực hiện hành vi quy định tại điểm c khoản 4;; Trung tâm sát hạch lái xe thực hiện hành vi quy định tại điểm h khoản"
2024,39,"Xử phạt các hành vi vi phạm quy định về đào tạo, sát hạch",10,"10. Ngoài việc bị áp dụng hình thức xử phạt, cá nhân thực hiện hành vi vi 
phạm quy định tại điểm i khoản 3 Điều này còn bị áp dụng biện pháp khắc phục 
hậu quả thu hồi giấy tờ, tài liệu giả mạo.",False,,,
2024,40,Xử phạt các hành vi vi phạm quy định về hoạt động đăng,1,"1. Phạt tiền từ 8.000.000 đồng đến 10.000.000 đồng đối với cá nhân thực 
hiện một trong các hành vi vi phạm sau đây: 
a) Không tuân thủ đúng quy định tại các quy trình, quy chuẩn kỹ thuật có 
liên quan trong chứng nhận, kiểm định xe cơ giới, xe máy chuyên dùng, phụ 
tùng xe cơ giới; 
b) Không thực hiện đúng chức trách, nhiệm vụ được phân công trong 
chứng nhận, kiểm định xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới; 
c) Đưa ra các yêu cầu trái quy định về trình tự, thủ tục đăng kiểm đối với 
cá nhân, tổ chức.",True,,8000000 - 10000000,"Không tuân thủ đúng quy định tại các quy trình, quy chuẩn kỹ thuật có; Không thực hiện đúng chức trách, nhiệm vụ được phân công trong; Đưa ra các yêu cầu trái quy định về trình tự, thủ tục đăng kiểm đối với"
2024,40,Xử phạt các hành vi vi phạm quy định về hoạt động đăng,2,"2. Phạt tiền từ 10.000.000 đồng đến 15.000.000 đồng đối với cơ sở đăng 
kiểm thực hiện một trong các hành vi vi phạm sau đây: 
a) Không duy trì việc bảo đảm về điều kiện, yêu cầu theo quy định tại 
Nghị định của Chính phủ quy định về điều kiện kinh doanh dịch vụ kiểm định 
xe cơ giới; tổ chức, hoạt động của cơ sở đăng kiểm; niên hạn sử dụng của xe cơ 
giới; 
b) Có từ 02 lượt đăng kiểm viên trở lên bị xử phạt theo quy định tại khoản 
1 Điều này trong thời hạn 12 tháng tính từ lần vi phạm đầu tiên; 
c) Phân công người không đủ điều kiện thực hiện nhiệm vụ của đăng 
kiểm viên, nhân viên nghiệp vụ; 
d) Cấp chứng nhận cải tạo cho xe cơ giới, xe máy chuyên dùng không 
đúng quy định; 
đ) Thực hiện kiểm định đối với phương tiện thuộc trường hợp bị từ chối 
kiểm định theo quy định; 
e) Lưu trữ hồ sơ, tài liệu, dữ liệu kiểm định, cải tạo xe không đúng quy 
định; 
g) Không thực hiện việc cập nhật hồ sơ phương tiện cho xe cơ giới, xe 
máy chuyên dùng theo quy định. 
82",True,,10000000 - 15000000,"Không duy trì việc bảo đảm về điều kiện, yêu cầu theo quy định tại; Có từ 02 lượt đăng kiểm viên trở lên bị xử phạt theo quy định tại khoản; Phân công người không đủ điều kiện thực hiện nhiệm vụ của đăng; Cấp chứng nhận cải tạo cho xe cơ giới, xe máy chuyên dùng không; Lưu trữ hồ sơ, tài liệu, dữ liệu kiểm định, cải tạo xe không đúng quy; Không thực hiện việc cập nhật hồ sơ phương tiện cho xe cơ giới, xe"
2024,40,Xử phạt các hành vi vi phạm quy định về hoạt động đăng,3,"3. Phạt tiền từ 10.000.000 đồng đến 15.000.000 đồng đối với cơ sở thử 
nghiệm, chứng nhận xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới trong 
sản xuất, lắp ráp và nhập khẩu thực hiện một trong các hành vi vi phạm sau đây: 
a) Không thực hiện niêm yết công khai các trình tự, thủ tục thử nghiệm, 
chứng nhận theo quy định; 
b) Thực hiện việc thử nghiệm, chứng nhận không đúng quy định; 
c) Phân công người không đủ điều kiện thực hiện việc thử nghiệm, chứng 
nhận; 
đ) Sử dụng thiết bị, dụng cụ không đảm bảo theo quy định của pháp luật 
về đo lường để kiểm tra, thử nghiệm; 
đ) Có từ 02 lượt đăng kiểm viên trở lên bị xử phạt theo quy định tại khoản 
1 Điều này trong thời hạn 12 tháng tính từ lần bị xử phạt đầu tiên; 
c) Lưu trữ hồ sơ, tài liệu, dữ liệu chứng nhận không đúng quy định.",True,,10000000 - 15000000,"Không thực hiện niêm yết công khai các trình tự, thủ tục thử nghiệm,; Thực hiện việc thử nghiệm, chứng nhận không đúng quy định;; Phân công người không đủ điều kiện thực hiện việc thử nghiệm, chứng; Lưu trữ hồ sơ, tài liệu, dữ liệu chứng nhận không đúng quy định."
2024,40,Xử phạt các hành vi vi phạm quy định về hoạt động đăng,4,"4. Phạt tiền từ 16.000.000 đồng đến 20.000.000 đồng đối với cơ sở đăng 
kiểm thực hiện một trong các hành vi vi phạm sau đây: 
a) Kiểm định, cấp giấy chứng nhận kiểm định cho xe cơ giới, xe máy 
chuyên dùng, kiểm định khí thải xe mô tô, xe gắn máy không đúng quy định, 
tiêu chuẩn, quy chuẩn kỹ thuật; 
b) Đưa ra các yêu cầu trái quy định về trình tự, thủ tục đăng kiểm đối với 
cá nhân, tổ chức; 
c) Từ chối cung cấp dịch vụ kiểm định không đúng quy định của pháp 
luật.",True,,16000000 - 20000000,"Kiểm định, cấp giấy chứng nhận kiểm định cho xe cơ giới, xe máy; Đưa ra các yêu cầu trái quy định về trình tự, thủ tục đăng kiểm đối với; Từ chối cung cấp dịch vụ kiểm định không đúng quy định của pháp"
2024,40,Xử phạt các hành vi vi phạm quy định về hoạt động đăng,5,"5. Phạt tiền từ 16.000.000 đồng đến 20.000.000 đồng đối với cơ sở sản 
xuất, lắp ráp, cơ sở nhập khẩu, cơ sở bảo hành, bảo dưỡng hoặc tổ chức, cá nhân 
được ủy quyền thực hiện một trong các hành vi vi phạm sau đây: 
a) Sử dụng, cung cấp hồ sơ, tài liệu giả để thực hiện việc kiểm tra, chứng 
nhận, thử nghiệm nhưng chưa đến mức bị truy cứu trách nhiệm hình sự; 
b) Sử dụng thiết bị, dụng cụ không đảm bảo theo quy định của pháp luật 
về đo lường để kiểm tra chất lượng xuất xưởng xe cơ giới, xe máy chuyên dùng, 
phụ tùng xe cơ giới.",True,,16000000 - 20000000,"Sử dụng, cung cấp hồ sơ, tài liệu giả để thực hiện việc kiểm tra, chứng; Sử dụng thiết bị, dụng cụ không đảm bảo theo quy định của pháp luật"
2024,40,Xử phạt các hành vi vi phạm quy định về hoạt động đăng,6,"6. Ngoài việc bị phạt tiền, cá nhân, tổ chức thực hiện hành vi vi phạm còn 
bị áp dụng hình thức xử phạt bổ sung sau đây: 
a) Thực hiện hành vi quy định tại khoản 1 Điều này bị tước quyền sử 
dụng chứng chỉ đăng kiểm viên từ 01 tháng đến 03 tháng; 
b) Thực hiện hành vi quy định tại điểm a, điểm b, điểm c, điểm d, điểm g 
khoản 2; khoản 4 Điều này bị tước quyền sử dụng giấy chứng nhận đủ điều kiện 
hoạt động kiểm định xe cơ giới từ 01 tháng đến 03 tháng. 
83 
 
Chương III 
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, TRỪ ĐIỂM,  
PHỤC HỒI ĐIỂM GIẤY PHÉP LÁI XE 
Mục 1 
THẨM QUYỀN XỬ PHẠT",False,,,"Thực hiện hành vi quy định tại khoản 1 Điều này bị tước quyền sử; Thực hiện hành vi quy định tại điểm a, điểm b, điểm c, điểm d, điểm g"
2024,41,Phân định thẩm quyền xử phạt vi phạm hành chính về trật,1,"1. Chủ tịch Ủy ban nhân dân các cấp có thẩm quyền xử phạt đối với các 
hành vi vi phạm quy định tại Nghị định này trong phạm vi quản lý của địa 
phương mình.",False,,,
2024,41,Phân định thẩm quyền xử phạt vi phạm hành chính về trật,2,"2. Cảnh sát giao thông trong phạm vi chức năng, nhiệm vụ được giao có 
thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, khoản, 
điều của Nghị định này như sau: 
a) Điều 6, Điều 7, Điều 8, Điều 9, Điều 10, Điều 11, Điều 12, Điều 13, 
Điều 14, Điều 15, Điều 16, Điều 17, Điều 18, Điều 19, Điều 20, Điều 21, Điều 
22, Điều 23, Điều 24, Điều 25, Điều 26, Điều 27, Điều 28, Điều 29, Điều 30, 
Điều 31, Điều 32, Điều 33, Điều 34, Điều 35, Điều 36; 
b) Khoản 1, điểm a khoản 3, điểm b khoản 4, khoản 5 Điều 37; 
c) Điều 38; 
d) Điểm a, điểm b, điểm c, điểm d, điểm e khoản 1; điểm a khoản 2; điểm 
a, điểm b, điểm c khoản 3; điểm d khoản 4; khoản 8",False,,,"Điều 6, Điều 7, Điều 8, Điều 9, Điều 10, Điều 11, Điều 12, Điều 13,; Khoản 1, điểm a khoản 3, điểm b khoản 4, khoản 5 Điều 37;; Điều 38;; Điểm a, điểm b, điểm c, điểm d, điểm e khoản 1; điểm a khoản 2; điểm"
2024,39,,3,"3. Cảnh sát trật tự, Cảnh sát phản ứng nhanh, Cảnh sát cơ động, Cảnh sát 
quản lý hành chính về trật tự xã hội trong phạm vi chức năng, nhiệm vụ được 
giao có liên quan đến trật tự, an toàn giao thông trong lĩnh vực giao thông đường 
bộ có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, 
khoản, điều của Nghị định này như sau: 
a) Điểm c, điểm đ khoản 1; điểm d, điểm đ khoản 2; điểm b, điểm d, điểm 
đ, điểm e, điểm g, điểm o khoản 3; điểm b, điểm c, điểm đ, điểm i, điểm k khoản 
4; điểm i, điểm k khoản 5; điểm b, điểm c, điểm d khoản 6; khoản 9; điểm a, 
điểm b, điểm c, điểm d khoản 11; khoản 12 Điều 6; 
b) Điểm e, điểm g, điểm i, điểm k khoản 1; điểm a, điểm c, điểm d, điểm 
e, điểm g, điểm h, điểm i, điểm k khoản 2; điểm b, điểm c, điểm d, điểm e, điểm 
g, điểm k khoản 3; điểm b, điểm d, điểm đ khoản 4; điểm b, điểm c khoản 5; 
điểm a, điểm b, điểm c khoản 6; điểm a, điểm c, điểm d khoản 7; điểm b khoản 
8; điểm a, điểm b, điểm d, điểm đ, điểm e, điểm g, điểm h, điểm i, điểm k khoản 
9; khoản 11 Điều 7; 
c) Khoản 2; điểm b, điểm c, điểm đ khoản 3; điểm b, điểm c, điểm d, điểm 
đ, điểm e khoản 4; điểm a, điểm b, điểm c khoản 5; điểm c, điểm d, điểm g 
khoản 6; khoản 7; điểm a, điểm b, điểm c, điểm d khoản 9 Điều 8; 
84 
 
d) Khoản 1, khoản 2, khoản 3, khoản 4 Điều 9; 
đ) Khoản 1; điểm b, điểm c khoản 2 Điều 10; 
e) Khoản 1, khoản 2 Điều 11; 
g) Khoản 1; khoản 2; khoản 3; khoản 5; điểm c, điểm d khoản 6; khoản 7; 
khoản 9; khoản 10; điểm a, điểm c khoản 11; khoản 12; khoản 14 Điều 12; 
h) Điều 15, Điều 17; 
i) Điểm b khoản 3; điểm a, điểm c, điểm d, điểm g khoản 5; điểm a, điểm 
b, điểm c khoản 6 Điều 20; 
k) Khoản 2, khoản 3, khoản 4, khoản 5 Điều 23; 
l) Điều 24; Điều 25; 
m) Khoản 1, khoản 3 Điều 28; 
n) Điều 31; Điều 33; Điều 35;",False,,,"Điểm c, điểm đ khoản 1; điểm d, điểm đ khoản 2; điểm b, điểm d, điểm; Điểm e, điểm g, điểm i, điểm k khoản 1; điểm a, điểm c, điểm d, điểm; Khoản 2; điểm b, điểm c, điểm đ khoản 3; điểm b, điểm c, điểm d, điểm; Khoản 1, khoản 2, khoản 3, khoản 4 Điều 9;; Khoản 1, khoản 2 Điều 11;; Khoản 1; khoản 2; khoản 3; khoản 5; điểm c, điểm d khoản 6; khoản 7;; Điều 15, Điều 17;; Điểm b khoản 3; điểm a, điểm c, điểm d, điểm g khoản 5; điểm a, điểm; Khoản 2, khoản 3, khoản 4, khoản 5 Điều 23;; Điều 24; Điều 25;; Khoản 1, khoản 3 Điều 28;; Điều 31; Điều 33; Điều 35;"
2024,36,,4,"4. Trưởng Công an cấp xã, Trưởng đồn Công an, Trưởng trạm Công an 
cửa khẩu, khu chế xuất trong phạm vi chức năng, nhiệm vụ được giao có liên 
quan đến trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ có thẩm 
quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, khoản, điều 
của Nghị định này như sau: 
a) Điểm đ khoản 1; điểm d, điểm đ khoản 2; điểm b, điểm d, điểm đ, điểm 
e, điểm g khoản 3 Điều 6; 
b) Điểm d, điểm e, điểm g, điểm i khoản 1; điểm a, điểm d, điểm e, điểm 
g, điểm h, điểm i, điểm k khoản 2; điểm b, điểm c, điểm e, điểm g, điểm k khoản 
3; điểm b, điểm d, điểm đ khoản 4 Điều 7; 
c) Khoản 2; điểm b, điểm c khoản 3; điểm c, điểm d, điểm đ, điểm e 
khoản 4 Điều 8; 
d) Điểm a, điểm b, điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h, điểm 
i, điểm k, điểm l, điểm m, điểm n, điểm o khoản 1; khoản 2; điểm a, điểm b, 
điểm c khoản 3; điểm d, điểm đ khoản 4 Điều 9; 
đ) Khoản 1; điểm b, điểm c khoản 2 Điều 10; 
e) Khoản 1, khoản 2 Điều 11; 
g) Khoản 1; khoản 2; khoản 3; khoản 5; điểm c, điểm d khoản 6 Điều 12; 
h) Điều 15; 
i) Khoản 1 Điều 17; 
k) Điểm b khoản 3 Điều 20; 
l) Khoản 1, khoản 2 Điều 33; 
m) Khoản 1",False,,,"Điểm đ khoản 1; điểm d, điểm đ khoản 2; điểm b, điểm d, điểm đ, điểm; Điểm d, điểm e, điểm g, điểm i khoản 1; điểm a, điểm d, điểm e, điểm; Khoản 2; điểm b, điểm c khoản 3; điểm c, điểm d, điểm đ, điểm e; Điểm a, điểm b, điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h, điểm; Khoản 1, khoản 2 Điều 11;; Khoản 1; khoản 2; khoản 3; khoản 5; điểm c, điểm d khoản 6 Điều 12;; Điều 15;; Khoản 1 Điều 17;; Điểm b khoản 3 Điều 20;; Khoản 1, khoản 2 Điều 33;; Khoản 1"
2024,35,,5,"5. Thanh tra đường bộ, người được giao thực hiện nhiệm vụ thanh tra 
chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm 
quyền xử phạt tại các điểm, khoản, điều của Nghị định này như sau: 
a) Khoản 1; điểm a, điểm b, điểm c, điểm d, điểm e khoản 2; khoản 3; 
khoản 4; khoản 5; điểm a khoản 6; điểm a, điểm d, điểm g, điểm h khoản 7; 
điểm a, điểm b khoản 8 Điều 26; điểm a khoản 2; điểm i, điểm l khoản 7; điểm b 
khoản 8; điểm a khoản 9; điểm c khoản 16; điểm a, điểm b khoản 17 Điều 32 
khi thực hiện công tác thanh tra, kiểm tra tại đơn vị vận tải, bến xe, bãi đỗ xe, 
trạm dừng nghỉ, đơn vị thực hiện dịch vụ hỗ trợ vận tải; 
b) Điều 39,",False,,,"Khoản 1; điểm a, điểm b, điểm c, điểm d, điểm e khoản 2; khoản 3;; Điều 39,"
2024,40,,,Điều 40.,False,,,
2024,42,Thẩm quyền xử phạt của Chủ tịch Ủy ban nhân dân các cấp,1,"1. Chủ tịch Ủy ban nhân dân cấp xã có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 5.000.000 đồng; 
c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có 
giá trị không vượt quá 10.000.000 đồng; 
d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, điểm b 
khoản 3 Điều 3 của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 5.000.000 đồng;; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có; Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, điểm b"
2024,42,Thẩm quyền xử phạt của Chủ tịch Ủy ban nhân dân các cấp,2,"2. Chủ tịch Ủy ban nhân dân cấp huyện có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 37.500.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 (trừ 
điểm c khoản 3 Điều 3) của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 37.500.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
2024,42,Thẩm quyền xử phạt của Chủ tịch Ủy ban nhân dân các cấp,3,"3. Chủ tịch Ủy ban nhân dân cấp tỉnh có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 75.000.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 của 
Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 75.000.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
2024,43,Thẩm quyền xử phạt của Công an nhân dân,1,"1. Chiến sĩ Công an nhân dân đang thi hành công vụ có quyền: 
86 
 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 500.000 đồng.",False,,,Phạt cảnh cáo;; Phạt tiền đến 500.000 đồng.
2024,43,Thẩm quyền xử phạt của Công an nhân dân,2,"2. Thủ trưởng đơn vị Cảnh sát cơ động cấp đại đội, Trưởng trạm, Đội 
trưởng của người quy định tại khoản 1 Điều này có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 1.500.000 đồng.",False,,,Phạt cảnh cáo;; Phạt tiền đến 1.500.000 đồng.
2024,43,Thẩm quyền xử phạt của Công an nhân dân,3,"3. Trưởng Công an cấp xã, Trưởng đồn Công an, Trưởng trạm Công an 
cửa khẩu, khu chế xuất, Tiểu đoàn trưởng Tiểu đoàn Cảnh sát cơ động có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 2.500.000 đồng; 
c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có 
giá trị không vượt quá 5.000.000 đồng; 
d) Áp dụng biện pháp khắc phục hậu quả quy định tại điểm a, điểm b 
khoản 3 Điều 3 của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 2.500.000 đồng;; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có; Áp dụng biện pháp khắc phục hậu quả quy định tại điểm a, điểm b"
2024,43,Thẩm quyền xử phạt của Công an nhân dân,4,"4. Trưởng Công an cấp huyện; Trưởng phòng nghiệp vụ thuộc Cục Cảnh 
sát giao thông; Trưởng phòng nghiệp vụ thuộc Cục Cảnh sát quản lý hành chính 
về trật tự xã hội; Trưởng phòng Công an cấp tỉnh bao gồm: Trưởng phòng Cảnh 
sát quản lý hành chính về trật tự xã hội, Trưởng phòng Cảnh sát giao thông, 
Trưởng phòng Cảnh sát cơ động, Trung đoàn trưởng Trung đoàn Cảnh sát cơ 
động có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 15.000.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có 
giá trị không vượt quá 30.000.000 đồng; 
đ) Áp dụng biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 (trừ 
điểm c, điểm d khoản 3 Điều 3) của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 15.000.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có"
2024,43,Thẩm quyền xử phạt của Công an nhân dân,5,"5. Giám đốc Công an cấp tỉnh có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 37.500.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 
(trừ điểm c khoản 3 Điều 3) của Nghị định này. 
87",False,,,"Phạt cảnh cáo;; Phạt tiền đến 37.500.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
2024,43,Thẩm quyền xử phạt của Công an nhân dân,6,"6. Cục trưởng Cục Cảnh sát giao thông, Cục trưởng Cục Cảnh sát quản lý 
hành chính về trật tự xã hội, Tư lệnh Cảnh sát cơ động có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 75.000.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 
(trừ điểm c khoản 3 Điều 3) của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 75.000.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
2024,44,Thẩm quyền xử phạt của Thanh tra chuyên ngành,1,"1. Thanh tra viên, người được giao thực hiện nhiệm vụ thanh tra chuyên 
ngành đang thi hành công vụ có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 500.000 đồng; 
c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có 
giá trị không vượt quá 1.000.000 đồng; 
d) Áp dụng các biện pháp khắc phục hậu quả quy định tại điểm a, điểm b 
khoản 3 Điều 3 của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 500.000 đồng;; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có; Áp dụng các biện pháp khắc phục hậu quả quy định tại điểm a, điểm b"
2024,44,Thẩm quyền xử phạt của Thanh tra chuyên ngành,2,"2. Chánh Thanh tra Sở Giao thông vận tải có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 37.500.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có 
giá trị không vượt quá 75.000.000 đồng; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 
của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 37.500.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có"
2024,44,Thẩm quyền xử phạt của Thanh tra chuyên ngành,3,"3. Chánh Thanh tra tỉnh, thành phố trực thuộc trung ương (trong trường 
hợp không thành lập Thanh tra Sở Giao thông vận tải) có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 52.500.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có 
giá trị không vượt quá 105.000.000 đồng; 
88 
 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 
của Nghị định này.",False,,,"có quyền:; Phạt cảnh cáo;; Phạt tiền đến 52.500.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có"
2024,44,Thẩm quyền xử phạt của Thanh tra chuyên ngành,4,"4. Chánh Thanh tra Bộ Giao thông vận tải, Cục trưởng Cục Đường bộ 
Việt Nam, Cục trưởng Cục Đăng kiểm Việt Nam có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 75.000.000 đồng; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc 
đình chỉ hoạt động có thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3 Điều 3 
của Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 75.000.000 đồng;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
